"uid","namedLocation","date","domainID","siteID","plotID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","easting","northing","utmZone","elevation","elevationUncertainty","eventID","samplingProtocolVersion","treesPresent","treesAbsentList","shrubsPresent","shrubsAbsentList","lianasPresent","lianasAbsentList","nestedSubplotAreaShrubSapling","nestedSubplotAreaLiana","totalSampledAreaTrees","totalSampledAreaShrubSapling","totalSampledAreaLiana","remarks","measuredBy","recordedBy","dataQF"
"13faed24-f821-4b0c-b463-20d22becdb0f","SERC_053.basePlot.vst","2015-07-15","D02","SERC","SERC_053","tower","deciduousForest",38.890368,-76.556075,"WGS84",20.3,365045.5,4305761.43,"18N",9,0.4,"vst_SERC_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,"Check for liana recruitment","P4lrVtPFrkPuBLuswPEC3A9oL4a4uI2Jk9QEmD6BXjg=","P4lrVtPFrkPuBLuswPEC3A9oL4a4uI2Jk9QEmD6BXjg=","legacyData"
"90f1de7d-e1d2-407b-ae76-2b4f59d93a0c","SERC_053.basePlot.vst","2015-07-15","D02","SERC","SERC_053","tower","deciduousForest",38.890368,-76.556075,"WGS84",20.3,365045.5,4305761.43,"18N",9,0.4,"vst_SERC_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,"Check for liana recruitment","","P4lrVtPFrkPuBLuswPEC3A9oL4a4uI2Jk9QEmD6BXjg=","legacyData"
"4673c798-ea0e-48fe-a8c3-c6c3e4b844e2","SERC_044.basePlot.vst","2015-07-16","D02","SERC","SERC_044","tower","deciduousForest",38.890806,-76.553978,"WGS84",20.2,365228.2,4305806.94,"18N",10.7,0.3,"vst_SERC_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,"Lianas present measure entire subplot","","otzZ09yzQEzFIIPcpdl9PUakADElVpVu","legacyData"
"181d4adf-ecfd-466a-9d35-1a96d5e6e143","SERC_044.basePlot.vst","2015-07-16","D02","SERC","SERC_044","tower","deciduousForest",38.890806,-76.553978,"WGS84",20.2,365228.2,4305806.94,"18N",10.7,0.3,"vst_SERC_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,"Lianas present measure entire subplot","3Oj39/OBT55/4dkV8iDMwcmbT5IEac/X","otzZ09yzQEzFIIPcpdl9PUakADElVpVu","legacyData"
"000da51a-6c08-4f3b-82ed-5ad58c959eb5","SERC_044.basePlot.vst","2015-07-16","D02","SERC","SERC_044","tower","deciduousForest",38.890806,-76.553978,"WGS84",20.2,365228.2,4305806.94,"18N",10.7,0.3,"vst_SERC_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,"Lianas present measure entire subplot","","otzZ09yzQEzFIIPcpdl9PUakADElVpVu","legacyData"
"be1fb1ac-dae2-437a-9e68-2d59cca63ddd","SERC_044.basePlot.vst","2015-07-16","D02","SERC","SERC_044","tower","deciduousForest",38.890806,-76.553978,"WGS84",20.2,365228.2,4305806.94,"18N",10.7,0.3,"vst_SERC_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,"Lianas present measure entire subplot","P4lrVtPFrkPuBLuswPEC3A9oL4a4uI2Jk9QEmD6BXjg=","otzZ09yzQEzFIIPcpdl9PUakADElVpVu","legacyData"
"709f7c63-2ed7-4e7a-9b02-873ac9792424","SERC_047.basePlot.vst","2015-07-27","D02","SERC","SERC_047","tower","deciduousForest",38.885634,-76.5602,"WGS84",20.2,364678.75,4305242.17,"18N",5.7,0.3,"vst_SERC_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,"Check for liana recruitment","3Oj39/OBT55/4dkV8iDMwcmbT5IEac/X","otzZ09yzQEzFIIPcpdl9PUakADElVpVu","legacyData"
"c74f4b1c-594d-4628-a2fe-5f44923308ce","SERC_047.basePlot.vst","2015-07-27","D02","SERC","SERC_047","tower","deciduousForest",38.885634,-76.5602,"WGS84",20.2,364678.75,4305242.17,"18N",5.7,0.3,"vst_SERC_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,"Check for liana recruitment","","otzZ09yzQEzFIIPcpdl9PUakADElVpVu","legacyData"
"a073e8aa-ce75-4fb9-a500-f95976f8194e","SERC_047.basePlot.vst","2015-07-27","D02","SERC","SERC_047","tower","deciduousForest",38.885634,-76.5602,"WGS84",20.2,364678.75,4305242.17,"18N",5.7,0.3,"vst_SERC_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,"Check for liana recruitment","","otzZ09yzQEzFIIPcpdl9PUakADElVpVu","legacyData"
"fb98e735-77ff-490e-b2aa-766a66d14af8","SERC_047.basePlot.vst","2015-07-27","D02","SERC","SERC_047","tower","deciduousForest",38.885634,-76.5602,"WGS84",20.2,364678.75,4305242.17,"18N",5.7,0.3,"vst_SERC_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,"Check for liana recruitment","otzZ09yzQEzFIIPcpdl9PUakADElVpVu","otzZ09yzQEzFIIPcpdl9PUakADElVpVu","legacyData"
"6a3c7f15-e78a-4f8a-abfe-4e7c5cb63cdf","SERC_049.basePlot.vst","2015-07-28","D02","SERC","SERC_049","tower","deciduousForest",38.886501,-76.561507,"WGS84",20.3,364567.03,4305340.33,"18N",3.5,0.4,"vst_SERC_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,"Check for liana recruitment","otzZ09yzQEzFIIPcpdl9PUakADElVpVu","TvKK6huzmJvQSYcm7w44HKEZTya+DeuysFTWAgNPmiU=","legacyData"
"91cdd818-d607-433f-be8d-2b96a00d1258","SERC_049.basePlot.vst","2015-07-28","D02","SERC","SERC_049","tower","deciduousForest",38.886501,-76.561507,"WGS84",20.3,364567.03,4305340.33,"18N",3.5,0.4,"vst_SERC_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,"Check for liana recruitment","","TvKK6huzmJvQSYcm7w44HKEZTya+DeuysFTWAgNPmiU=","legacyData"
"86ffa730-f77a-4c8e-8904-9f5eeef7101c","SERC_049.basePlot.vst","2015-07-28","D02","SERC","SERC_049","tower","deciduousForest",38.886501,-76.561507,"WGS84",20.3,364567.03,4305340.33,"18N",3.5,0.4,"vst_SERC_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,"Check for liana recruitment","","TvKK6huzmJvQSYcm7w44HKEZTya+DeuysFTWAgNPmiU=","legacyData"
"c0a34fab-ca63-45df-928a-54210214dc39","SERC_049.basePlot.vst","2015-07-28","D02","SERC","SERC_049","tower","deciduousForest",38.886501,-76.561507,"WGS84",20.3,364567.03,4305340.33,"18N",3.5,0.4,"vst_SERC_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,"Check for liana recruitment","TvKK6huzmJvQSYcm7w44HKEZTya+DeuysFTWAgNPmiU=","TvKK6huzmJvQSYcm7w44HKEZTya+DeuysFTWAgNPmiU=","legacyData"
"3d6780bf-7098-466e-9a20-498a6b3411c0","SERC_057.basePlot.vst","2015-09-30","D02","SERC","SERC_057","tower","deciduousForest",38.887086,-76.562843,"WGS84",20.2,364452.26,4305407.24,"18N",0.9,0.2,"vst_SERC_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,"Check for liana recruitment","","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"0a0c683a-90a4-4a47-a2ab-55cd0e09c815","SERC_057.basePlot.vst","2015-09-30","D02","SERC","SERC_057","tower","deciduousForest",38.887086,-76.562843,"WGS84",20.2,364452.26,4305407.24,"18N",0.9,0.2,"vst_SERC_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,"Check for liana recruitment","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"3c3a9a51-3926-4c08-8a42-6f43fb867c81","SERC_056.basePlot.vst","2015-10-01","D02","SERC","SERC_056","tower","deciduousForest",38.886972,-76.560094,"WGS84",20.2,364690.48,4305390.51,"18N",13,0.3,"vst_SERC_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,"Lianas present measure entire subplot","","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"9dd5dd50-9c40-40ee-af73-f1e1339c09b4","SERC_056.basePlot.vst","2015-10-01","D02","SERC","SERC_056","tower","deciduousForest",38.886972,-76.560094,"WGS84",20.2,364690.48,4305390.51,"18N",13,0.3,"vst_SERC_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,"Lianas present measure entire subplot","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","legacyData"
"02e09312-b1b7-497f-8f71-ba93ddc59d4f","SERC_009.basePlot.vst","2016-09-13","D02","SERC","SERC_009","distributed","deciduousForest",38.897569,-76.561177,"WGS84",20.3,364616.67,4306568.14,"18N",22.5,0.5,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","noneSelected",400,80,400,"","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj",NA
"32e2af32-8da8-43da-bfb9-3cdfa3022b19","SERC_008.basePlot.vst","2016-09-13","D02","SERC","SERC_008","distributed","cultivatedCrops",38.871839,-76.524078,"WGS84",20.1,367786.32,4303658.29,"18N",2,0.1,"vst_SERC_2016","NEON.DOC.000987vF","",NA,"",NA,"",NA,"noneSelected","noneSelected",400,400,400,"Agricultural field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"8bd9cff4-33f3-4041-b77e-e0d037c1587c","SERC_007.basePlot.vst","2016-09-13","D02","SERC","SERC_007","distributed","cultivatedCrops",38.873795,-76.539829,"WGS84",20.1,366423.51,4303898.3,"18N",4.3,0.2,"vst_SERC_2016","NEON.DOC.000987vF","",NA,"",NA,"",NA,"noneSelected","noneSelected",400,400,400,"Agricultural field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"853fd18d-5e2a-4c3b-8548-33b9e6bf763a","SERC_018.basePlot.vst","2016-09-13","D02","SERC","SERC_018","distributed","cultivatedCrops",38.872926,-76.531608,"WGS84",20.1,367135.08,4303789.86,"18N",6.7,0.1,"vst_SERC_2016","NEON.DOC.000987vF","",NA,"",NA,"",NA,"noneSelected","noneSelected",400,400,400,"Agricultural field","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",NA
"ac309c79-a401-46c0-b13e-1bae65c83cef","SERC_011.basePlot.vst","2016-09-19","D02","SERC","SERC_011","distributed","deciduousForest",38.898524,-76.551063,"WGS84",20.2,365495.59,4306659.17,"18N",38.3,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",400,200,400,"","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT","os5Rd6V2h58xLLGOni43wF5trHQqGKuw",NA
"063b1f39-38de-4257-b3c1-d8c1521116a6","SERC_003.basePlot.vst","2016-09-20","D02","SERC","SERC_003","distributed","deciduousForest",38.899874,-76.543769,"WGS84",20.2,366130.68,4306798.26,"18N",10.8,0.2,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",400,200,400,"","os5Rd6V2h58xLLGOni43wF5trHQqGKuw","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"6fbc0ea7-f6b9-41a3-910f-1703b66e01dc","SERC_006.basePlot.vst","2016-09-21","D02","SERC","SERC_006","distributed","deciduousForest",38.881089,-76.547316,"WGS84",20.3,365787.72,4304718.75,"18N",3.5,0.4,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",400,200,400,"","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT","os5Rd6V2h58xLLGOni43wF5trHQqGKuw",NA
"2a350aa7-0cca-4f92-acd9-6699ae49b148","SERC_017.basePlot.vst","2016-09-26","D02","SERC","SERC_017","distributed","deciduousForest",38.876026,-76.535553,"WGS84",20.2,366798.63,4304139.64,"18N",4.7,0.2,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",400,200,400,"","2CALKs4JNjmK3iYT4PUVEer6DObkBehF","TvKK6huzmJvQSYcm7w44HKEZTya+DeuysFTWAgNPmiU=",NA
"daf04c4e-5e87-477c-9b43-80bbde4038c8","SERC_001.basePlot.vst","2016-09-26","D02","SERC","SERC_001","distributed","deciduousForest",38.86869,-76.533595,"WGS84",20.2,366954.81,4303322.65,"18N",7.6,0.4,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"noneSelected","noneSelected",400,400,400,"","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
"0261c16f-ca29-4228-b95f-0f9560e85d81","SERC_019.basePlot.vst","2016-09-27","D02","SERC","SERC_019","distributed","deciduousForest",38.871772,-76.55069,"WGS84",20.2,365477.48,4303689.74,"18N",15.1,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","noneSelected",400,80,400,"","vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
"fed273cd-0c91-4d19-8a77-7d57d1744bfb","SERC_010.basePlot.vst","2016-10-03","D02","SERC","SERC_010","distributed","deciduousForest",38.909675,-76.546255,"WGS84",20.2,365933.53,4307889.6,"18N",25.8,0.2,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",400,200,400,NA,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"7db25fee-c055-491f-b184-3de658be825a","SERC_014.basePlot.vst","2016-10-03","D02","SERC","SERC_014","distributed","deciduousForest",38.87599,-76.541093,"WGS84",20.2,366317.97,4304143.74,"18N",2.6,0.2,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"N",NA,"Y",NA,"25","noneSelected",400,200,400,NA,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"c0bde54d-a3ad-4e8f-8f25-748fbf220b69","SERC_012.basePlot.vst","2016-10-04","D02","SERC","SERC_012","distributed","deciduousForest",38.878648,-76.560977,"WGS84",20.3,364598.09,4304468.04,"18N",24.5,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"N",NA,"Y",NA,"noneSelected","noneSelected",400,400,400,NA,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"428054bb-dc2c-4b24-bb49-78868902f78f","SERC_016.basePlot.vst","2016-10-04","D02","SERC","SERC_016","distributed","deciduousForest",38.89946,-76.547557,"WGS84",20.2,365801.4,4306757.88,"18N",19.6,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"N",NA,"N",NA,"10","noneSelected",400,80,400,NA,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"a5560019-7734-42c0-9110-6336296fd153","SERC_021.basePlot.vst","2016-10-05","D02","SERC","SERC_021","distributed","deciduousForest",38.896418,-76.560196,"WGS84",20.2,364699.56,4306438.95,"18N",18,0.4,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"N",NA,"25","noneSelected",400,200,400,NA,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"48d81758-ab45-46e3-bf18-f2d7881b0afb","SERC_022.basePlot.vst","2016-10-05","D02","SERC","SERC_022","distributed","deciduousForest",38.875452,-76.554589,"WGS84",20.2,365146.18,4304103.89,"18N",17.3,0.2,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","noneSelected",400,80,400,NA,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"89a992e1-bd5d-4928-ad69-85181c24b47c","SERC_022.basePlot.vst","2016-10-05","D02","SERC","SERC_022","distributed","deciduousForest",38.875452,-76.554589,"WGS84",20.2,365146.18,4304103.89,"18N",17.3,0.2,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","noneSelected",400,80,400,NA,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"ec0461bd-fdac-4b00-9917-632bd8b0b4af","SERC_004.basePlot.vst","2016-10-05","D02","SERC","SERC_004","distributed","deciduousForest",38.872417,-76.554054,"WGS84",20.2,365186.86,4303766.29,"18N",14.6,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","noneSelected",400,80,400,NA,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"3ad2bf7d-9bce-4ecc-92ae-354ae1a45dfb","SERC_013.basePlot.vst","2016-10-06","D02","SERC","SERC_013","distributed","deciduousForest",38.871792,-76.544437,"WGS84",20.2,366020,4303682.77,"18N",2.7,0.2,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","noneSelected",400,80,400,NA,"HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","7gABGk8/BIej00n4oJuY0fI2jXrGKpPT",NA
"19bcd6fa-db24-4866-a4b2-89be8dc13a7c","SERC_005.basePlot.vst","2016-10-10","D02","SERC","SERC_005","distributed","deciduousForest",38.893251,-76.547607,"WGS84",20.3,365785.37,4306068.89,"18N",14.8,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"N",NA,"25","noneSelected",400,200,400,NA,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
"a8a6b483-abd1-4f6f-9b66-929a84c8a010","SERC_002.basePlot.vst","2016-10-10","D02","SERC","SERC_002","distributed","deciduousForest",38.895032,-76.558913,"WGS84",20.2,364808.2,4306283.24,"18N",11.4,0.2,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","noneSelected",400,80,400,NA,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
"59197810-df86-4a5e-83f5-dd7cd4bd832f","SERC_060.basePlot.vst","2016-10-11","D02","SERC","SERC_060","tower","deciduousForest",38.893081,-76.564176,"WGS84",20.3,364348.04,4306074.53,"18N",7.9,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"N",NA,"Y",NA,"25","noneSelected",800,100,800,NA,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
"9cf93fbe-cf0a-4b44-95ba-389851e73fa9","SERC_057.basePlot.vst","2016-10-11","D02","SERC","SERC_057","tower","deciduousForest",38.887086,-76.562843,"WGS84",20.2,364452.26,4305407.24,"18N",0.9,0.2,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"N",NA,"N",NA,"25","noneSelected",800,100,800,NA,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
"5e59159d-8be0-4715-94d6-ddeb78bdbc63","SERC_045.basePlot.vst","2016-10-11","D02","SERC","SERC_045","tower","deciduousForest",38.880974,-76.55872,"WGS84",20.2,364798.28,4304722.83,"18N",19.1,0.4,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"N",NA,"noneSelected","noneSelected",800,800,800,NA,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
"a23fe68c-7a30-484f-b674-2b7b96728ce8","SERC_067.basePlot.vst","2016-10-11","D02","SERC","SERC_067","tower","deciduousForest",38.890371,-76.564035,"WGS84",20.1,364355.12,4305773.57,"18N",12,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"N",NA,"N",NA,"100","noneSelected",800,400,800,NA,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
"eba69bb1-dccc-4d60-82e7-97c37d91c4f0","SERC_050.basePlot.vst","2016-10-11","D02","SERC","SERC_050","tower","deciduousForest",38.881341,-76.561435,"WGS84",20.2,364563.47,4304767.58,"18N",16.5,0.2,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"N",NA,"N",NA,"noneSelected","noneSelected",800,800,800,NA,"vG946HPdyCak4YNcquSpnhDyztG1jnbiCP4A7p87kck=","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",NA
"1d4178b6-5c69-4f76-9fd5-0bd6a1eb7524","SERC_059.basePlot.vst","2016-10-12","D02","SERC","SERC_059","tower","deciduousForest",38.889025,-76.549613,"WGS84",20.3,365603.43,4305602.85,"18N",20,0.5,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"100","noneSelected",800,400,800,NA,"2CALKs4JNjmK3iYT4PUVEer6DObkBehF","BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA
"254c45fe-da57-41e9-bcd3-f59ee8fc7943","SERC_052.basePlot.vst","2016-10-12","D02","SERC","SERC_052","tower","deciduousForest",38.891367,-76.561547,"WGS84",20.2,364572.8,4305880.41,"18N",4.8,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"N",NA,"Y",NA,"25","noneSelected",800,100,800,NA,"2CALKs4JNjmK3iYT4PUVEer6DObkBehF","BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA
"702beb72-eed3-4580-9ff0-9c002857a05f","SERC_054.basePlot.vst","2016-10-13","D02","SERC","SERC_054","tower","deciduousForest",38.889274,-76.556464,"WGS84",20.2,365009.69,4305640.6,"18N",19.5,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"N",NA,"N",NA,"noneSelected","noneSelected",800,800,800,NA,"2CALKs4JNjmK3iYT4PUVEer6DObkBehF","BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA
"ee53970c-eb68-4cbc-b5f2-f3151eab56f0","SERC_047.basePlot.vst","2016-10-17","D02","SERC","SERC_047","tower","deciduousForest",38.885634,-76.5602,"WGS84",20.2,364678.75,4305242.17,"18N",5.7,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"N",NA,"N",NA,"100","noneSelected",800,400,800,NA,"7gABGk8/BIej00n4oJuY0fI2jXrGKpPT","TvKK6huzmJvQSYcm7w44HKEZTya+DeuysFTWAgNPmiU=",NA
"fbd745e6-3521-40db-a2f9-e409588f81dc","SERC_049.basePlot.vst","2016-10-17","D02","SERC","SERC_049","tower","deciduousForest",38.886501,-76.561507,"WGS84",20.3,364567.03,4305340.33,"18N",3.5,0.4,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"N",NA,"N",NA,"100","noneSelected",800,400,800,NA,"7gABGk8/BIej00n4oJuY0fI2jXrGKpPT","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=",NA
"ab1d0185-91e8-48eb-a82a-ae0e55e5b6de","SERC_056.basePlot.vst","2016-10-17","D02","SERC","SERC_056","tower","deciduousForest",38.886972,-76.560094,"WGS84",20.2,364690.48,4305390.51,"18N",13,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,NA,"7gABGk8/BIej00n4oJuY0fI2jXrGKpPT","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=",NA
"e94a78e0-1bff-476f-86f0-789aad8abaa7","SERC_044.basePlot.vst","2016-10-18","D02","SERC","SERC_044","tower","deciduousForest",38.890806,-76.553978,"WGS84",20.2,365228.2,4305806.94,"18N",10.7,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,NA,"7gABGk8/BIej00n4oJuY0fI2jXrGKpPT","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=",NA
"891e077e-ea5a-4b8b-883c-06c440d69dee","SERC_061.basePlot.vst","2016-10-18","D02","SERC","SERC_061","tower","deciduousForest",38.889743,-76.555114,"WGS84",20.3,365127.67,4305690.65,"18N",12,0.4,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","noneSelected",800,40,800,NA,"7gABGk8/BIej00n4oJuY0fI2jXrGKpPT","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=",NA
"25243e10-95ff-4a25-bcee-101f814b6091","SERC_053.basePlot.vst","2016-10-18","D02","SERC","SERC_053","tower","deciduousForest",38.890368,-76.556075,"WGS84",20.3,365045.5,4305761.43,"18N",9,0.4,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"N",NA,"25","noneSelected",800,100,800,NA,"7gABGk8/BIej00n4oJuY0fI2jXrGKpPT","MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=",NA
"98cfe5da-dc77-40b0-a0c2-df545c01aabf","SERC_043.basePlot.vst","2016-10-19","D02","SERC","SERC_043","tower","deciduousForest",38.892735,-76.562158,"WGS84",20.2,364522.41,4306033.13,"18N",14,0.3,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","noneSelected",800,40,800,NA,"MAihFV9ECLSNBg1HSBddqS0ZUZa4DTjtYmYfVx1TOr0=","TvKK6huzmJvQSYcm7w44HKEZTya+DeuysFTWAgNPmiU=",NA
"7e454a72-7ae0-4fbd-81c0-ab1524cc9f17","SERC_055.basePlot.vst","2016-10-19","D02","SERC","SERC_055","tower","deciduousForest",38.894328,-76.567942,"WGS84",20.2,364023.8,4306218.53,"18N",10.7,0.2,"vst_SERC_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"Y",NA,"10","100",800,40,400,NA,"7gABGk8/BIej00n4oJuY0fI2jXrGKpPT","TvKK6huzmJvQSYcm7w44HKEZTya+DeuysFTWAgNPmiU=",NA
