"uid","namedLocation","domainID","siteID","plotType","sampleID","collectDate","lmaSampleID","lmaSampleCondition","scanDate","scannedBy","freshMass","ovenStartDate","ovenEndDate","dryMass","weighedBy","scannedLeafNumber","leafArea","percentGreen","leafMassPerArea","dryMassFraction","measuredBy","remarks","dataQF"
"9ce23986-209b-4efb-b0d5-16836cac810e","KONZ_002.basePlot.cfc","D06","KONZ","distributed","Cekj+eelgP9EQU0Al2SAyHWyKDGB1fuXsJVvjMdieHQ=","2017-05-30T14:28Z","Cekj+eelgP9EQU0Al2SAyHWyKDGB1fuXv6D7VbQJpl4=","OK","2017-05-31T15:00Z","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",1.738,"2017-05-31T16:10Z","2017-06-02T16:10Z",0.42,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",8,7094.7,98,59.2,0.242,"",NA,NA
"a44b7edb-858d-4246-9d07-5fd0c7e8e5a3","KONZ_007.basePlot.cfc","D06","KONZ","distributed","Cekj+eelgP8hUU9GdNe5XfX3pGP3FBauzJmzRANL8iI=","2017-05-31T13:35Z","Cekj+eelgP8hUU9GdNe5XfX3pGP3FBauZVx0DHp/sbU=","OK","2017-05-31T19:00Z","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",0.344,"2017-06-02T16:10Z","2017-06-04T16:10Z",0.218,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",9,2845.3,100,76.6,0.634,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",NA,NA
"e36d84f9-b7a6-4707-977d-7cafbf62bf5d","KONZ_025.basePlot.cfc","D06","KONZ","distributed","Cekj+eelgP+4uDBRX8WPBLmsC2ixStEwh5Tmd0qGz+4=","2017-05-31T14:39Z","Cekj+eelgP+4uDBRX8WPBLmsC2ixStEwCEkGUiHYgRc=","OK","2017-05-31T15:00Z","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",3.125,"2017-05-31T16:10Z","2017-06-02T16:10Z",1.874,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",4,19484.1,100,96.2,0.6,"",NA,NA
"f442ae5b-85dc-4db3-a983-8aaa8c78ddad","KONZ_025.basePlot.cfc","D06","KONZ","distributed","Cekj+eelgP8+4YR5y1t7pT4/Zul4g7BryOIPuZIcrPg=","2017-05-31T14:42Z","Cekj+eelgP8+4YR5y1t7pT4/Zul4g7BrxmzZsaW0upA=","OK","2017-05-31T15:00Z","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",1.214,"2017-05-31T16:10Z","2017-06-02T16:10Z",0.38,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",6,10589.7,99,35.9,0.313,"",NA,NA
"71ebf6bc-e426-41cd-bc42-d4cd402002dd","KONZ_025.basePlot.cfc","D06","KONZ","distributed","Cekj+eelgP8q1NEnDzdC19xoggzEesTICna+K/T2/i8=","2017-05-31T14:55Z","Cekj+eelgP8q1NEnDzdC19xoggzEesTIibbT5Pt3lsg=","OK","2017-05-31T15:00Z","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",2.377,"2017-05-31T16:10Z","2017-06-02T16:10Z",0.922,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",6,14503.9,99,63.6,0.388,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",NA,NA
"401b5163-693d-409c-a7dd-d5c0fe8b509f","KONZ_013.basePlot.cfc","D06","KONZ","distributed","Cekj+eelgP8HXcbi/ODa0/qRYJ5dTsQvWcxvufLOWzo=","2017-06-01T13:51Z","Cekj+eelgP8HXcbi/ODa0/qRYJ5dTsQvG85TPUVQJWQ=","OK","2017-06-01T15:00Z","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",0.477,"2017-06-01T16:10Z","2017-06-04T16:10Z",0.224,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",7,3916.9,99,57.2,0.47,NA,NA,NA
"20db70b1-a168-4827-a55d-7f6ab7f8db7e","KONZ_005.basePlot.cfc","D06","KONZ","distributed","Cekj+eelgP8uS0GdYPFp5KBQFxDLErk8/9bEYj2O/4c=","2017-06-01T13:53Z","Cekj+eelgP8uS0GdYPFp5KBQFxDLErk8rloUfno4IBg=","OK","2017-06-01T15:00Z","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",0.373,"2017-06-02T16:10Z","2017-06-04T16:10Z",0.216,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",6,4260.8,98,50.7,0.579,NA,NA,NA
"d47fcd36-c4a8-4487-a4d2-749d01ec2e4c","KONZ_006.basePlot.cfc","D06","KONZ","distributed","Cekj+eelgP+cMuvhPkH2BUGvTeSn6Qri+6Vh1rUUygg=","2017-06-01T13:54Z","Cekj+eelgP+cMuvhPkH2BUGvTeSn6Qriut96UgVossI=","OK","2017-06-01T15:00Z","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",1.29,"2017-06-02T16:10Z","2017-06-04T16:10Z",0.261,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",5,6206.3,98,42.1,0.202,NA,NA,NA
"63d608a4-0f44-4989-bd95-9dfde0fb1654","KONZ_024.basePlot.cfc","D06","KONZ","distributed","Cekj+eelgP9bPJfGB8NLPOKnWRmFr78F2pP78Z/tca4=","2017-06-01T14:00Z","Cekj+eelgP9bPJfGB8NLPOKnWRmFr78FP6aZJHeRHfQ=","OK","2017-06-01T15:00Z","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",3.786,"2017-06-02T16:10Z","2017-06-04T16:10Z",2.453,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",8,6007.6,99,408.3,0.648,NA,NA,NA
"0eedc427-e666-47b1-ae3e-d052a4cc1409","KONZ_024.basePlot.cfc","D06","KONZ","distributed","Cekj+eelgP+JU1TuJl/+NyRpZCtuTeXl70lA7g/ELJM=","2017-06-01T14:04Z","Cekj+eelgP+JU1TuJl/+NyRpZCtuTeXlNXFDwd4PbUc=","OK","2017-06-01T15:00Z","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",1.092,"2017-06-02T16:10Z","2017-06-04T16:10Z",0.675,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",6,12104,100,55.8,0.618,NA,NA,NA
"11761481-f988-4383-bf35-9d2719855bc3","KONZ_024.basePlot.cfc","D06","KONZ","distributed","Cekj+eelgP+Mphfzc7CuRuUDCGvgrsnOcmEkTVoXz+k=","2017-06-01T14:06Z","Cekj+eelgP+Mphfzc7CuRuUDCGvgrsnOeVCoFJpn1wA=","OK","2017-06-01T15:00Z","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",3.149,"2017-06-02T16:10Z","2017-06-04T16:10Z",1.488,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",5,17277.2,100,86.1,0.473,NA,NA,NA
"65d14fb0-bb4a-499c-bf7f-ab62389331c6","KONZ_012.basePlot.cfc","D06","KONZ","distributed","Cekj+eelgP8BVlPglPP663jNMIMVWkwLlhghkBSvLho=","2017-06-02T13:55Z","Cekj+eelgP8BVlPglPP663jNMIMVWkwLHPZnyDk+rxs=","OK","2017-06-02T15:00Z","3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",1.355,"2017-06-02T16:10Z","2017-06-04T16:10Z",0.283,"3y2xXfxzsB7WikbgZLcHhooGwPJeGZyFzXqqsj6P9hQ=",5,4279,99,66.1,0.209,NA,NA,NA
"7e727c1e-8174-45ce-826a-3dd2a58f1e27","GRSM_006.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mgiARK+2lMt1XKieVoTXptHM32tPh7lGWw=","2016-06-06T13:40Z","njZEDkTA4mgiARK+2lMt1XKieVoTXptHKEDJnZpQpOQ=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",1.99,"2016-06-09T19:16Z","2016-06-11T19:16Z",1.01,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",4,11951.8,100,84.5,0.508,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"9ae3ce75-1173-47a1-8aaa-6515e070226e","GRSM_006.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mgZIetQ+caMIxKyGdrz/cE/iov51c01Qd4=","2016-06-06T14:10Z","njZEDkTA4mgZIetQ+caMIxKyGdrz/cE/j9M4vrj8mlo=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",0.33,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.11,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",43,971.5,100,113.2,0.333,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"a7d3c30c-a432-4245-8d91-a2fd2f22f592","GRSM_006.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mhXBrbFJl/Bv/8VHIpZkxCb/z3lVdZ/1cQ=","2016-06-06T14:35Z","njZEDkTA4mhXBrbFJl/Bv/8VHIpZkxCb3gVR9GHyTQo=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",4.54,"2016-06-09T19:16Z","2016-06-11T19:16Z",1.4,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",3,19477.2,100,71.9,0.308,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"5a22407e-2770-446c-a1e1-005c2a9f3fa4","GRSM_002.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mgWWU03lRxBFgfLUPZ46Kxd2ZaSaiyzcFI=","2016-06-06T15:45Z","njZEDkTA4mgWWU03lRxBFgfLUPZ46KxdQ0/KQck23X0=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",1.899,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.88,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",4,12345.4,100,71.3,0.463,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"fa10a5a8-e770-499a-9711-b7eb61b994a4","GRSM_002.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mhMd38hmJ6sFsk82htc7y964/KMIjLZiyo=","2016-06-06T16:20Z","njZEDkTA4mhMd38hmJ6sFsk82htc7y966DcdkQtEaedB0lhUtFPM6w==","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",3.029,"2016-06-09T19:16Z","2016-06-11T19:16Z",1.35,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",3,19571.3,100,69,0.446,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"f57e4be7-c071-4253-b1d2-9efe006f4694","GRSM_002.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mhKOtXkRIPFhBzxgTIuGg/UEsL+4Cxpym4=","2016-06-06T16:41Z","njZEDkTA4mhKOtXkRIPFhBzxgTIuGg/UFKTqUH9C2k4=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",2.53,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.7,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",3,17042.9,100,41.1,0.277,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"01a4e28c-479c-4c85-a541-0bb8c2bd9170","GRSM_010.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4misW8k1uxtRp3WXJNHhA4qA7q9yG8Vst2k=","2016-06-06T18:20Z","njZEDkTA4misW8k1uxtRp3WXJNHhA4qAxWVtQYweM5Q=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",2.72,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.8,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",3,15243.6,100,52.5,0.294,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",NA,NA
"b20be0ce-6783-4dd8-b8f2-f5c940166880","GRSM_010.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4misW8k1uxtRpy9/eUO9pznT5fFy9saRSxU=","2016-06-06T19:26Z","njZEDkTA4misW8k1uxtRpy9/eUO9pznTu4/j845/5UE=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",2.5,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.73,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",3,15250.9,100,47.9,0.292,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",NA,NA
"28a1e927-b7e0-40e6-823e-a30456262fda","GRSM_010.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4misW8k1uxtRpzWzzKfDITo68siBvvkbZRg=","2016-06-06T19:48Z","njZEDkTA4misW8k1uxtRpzWzzKfDITo6vpOP3n75/9c=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",2.55,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.77,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",3,15229.2,100,50.6,0.302,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",NA,NA
"6096906e-eac3-43c3-9408-79a1add27004","GRSM_025.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mjbtTUzmCeqwiL+6A/GgsOBQF/CTTu2F5Y=","2016-06-06T20:26Z","njZEDkTA4mjbtTUzmCeqwiL+6A/GgsOBJAN5sP556BU=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",0.75,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.49,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",85,1389.4,100,352.7,0.653,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",NA,NA
"e5a09837-ee03-4d45-8560-3b2c02cfd0a8","GRSM_001.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mjZGSPmEY3U4r56QTRz50sl+NE/grsCEPQ=","2016-06-06T20:45Z","njZEDkTA4mjZGSPmEY3U4r56QTRz50slMUl7L8+Ybtc=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",0.45,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.15,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",63,1766.2,100,84.9,0.333,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"03ef5610-b05e-4c6c-99cf-ade3731521f8","GRSM_025.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mgfENts4k6kSGBRN0EHeml9l4DjKXTfk+o=","2016-06-06T20:50Z","njZEDkTA4mgfENts4k6kSGBRN0EHeml9G7DRtcZ6hF4voeq0plYdrg==","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",1.84,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.55,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",4,13652.6,100,40.3,0.299,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",NA,NA
"be6c1287-0b6b-404a-9b67-478d9845c448","GRSM_025.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mhH0X6U0MuB7VRO6eeyZWaniKGDpJXh+Ds=","2016-06-06T21:00Z","njZEDkTA4mhH0X6U0MuB7VRO6eeyZWanar6D+FlBiDY=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",0.87,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.48,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",128,3034.9,100,158.2,0.552,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",NA,NA
"d80f4e6a-7c44-4b33-b494-9eb67a7b4e83","GRSM_001.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mhsCFFRaj0x+KMq0RVoHlbqS8Q3jqKZbmc=","2016-06-06T21:05Z","njZEDkTA4mhsCFFRaj0x+KMq0RVoHlbq5J/H+t1Qqxg=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",1.95,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.84,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",3,15931.6,100,52.7,0.431,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"cb4c6228-bb84-4d39-ac08-f1520ae332bb","GRSM_001.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mjZGSPmEY3U4q2QdZT2qOdcd8fRI44y3zc=","2016-06-06T21:50Z","njZEDkTA4mjZGSPmEY3U4q2QdZT2qOdc54C23y+0vjE=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",0.21,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.09,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",40,707,100,127.3,0.429,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"1f29909d-d544-4e1b-b95d-6916d5099b70","GRSM_003.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mhR8rGbSsJLb6cukeMvremZBtGbGGiAx4k=","2016-06-07T11:05Z","njZEDkTA4mhR8rGbSsJLb6cukeMvremZh1FqpIBZ+to=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",1.93,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.8,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",4,12618.4,100,63.4,0.415,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"9bafa5f6-5bf6-486f-9a93-534d2320fce6","GRSM_003.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mhR8rGbSsJLbyKHqRDc/lGtzlnIdO9QBQ0=","2016-06-07T11:35Z","njZEDkTA4mhR8rGbSsJLbyKHqRDc/lGtm42VUvXQU7Q=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",1.44,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.61,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",4,10486.9,100,58.2,0.424,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"378de135-5d71-44a0-abc8-27d31677ffc0","GRSM_003.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mi6lNVtRg00eNWwyQgddzDi5F2NTGiJEVc=","2016-06-07T11:52Z","njZEDkTA4mi6lNVtRg00eNWwyQgddzDiFWxSYA0cjuN6aa+ZZ+ScGw==","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",2.62,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.95,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",3,17550,100,54.1,0.363,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"372a4484-049a-43aa-869b-7a94433f01bf","GRSM_009.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mgDz3melY7dfQNMRUGLJr7nQVOoadhQsgI=","2016-06-07T14:25Z","njZEDkTA4mgDz3melY7dfQNMRUGLJr7nyFvgnuiwVxFqcr1cgfpnjw==","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",2.38,"2016-06-09T19:16Z","2016-06-11T19:16Z",1.05,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",3,15030.7,100,69.9,0.441,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"1393d1b7-0808-4b51-ba61-23deea0d1a7d","GRSM_009.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mgiCY3WEM5lM9N5JGr0HKviPCjIMG8pBsc=","2016-06-07T15:15Z","njZEDkTA4mgiCY3WEM5lM9N5JGr0HKviCwx/WszVaGrQ6UZzIQzHoQ==","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",1.6,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.74,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",4,9438.6,100,78.4,0.463,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"41325ca3-39ac-451b-be26-53a662ea9563","GRSM_009.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mh0yr9ydy7qRZC0Ve+IWGQeEwpl4eZtpAg=","2016-06-07T16:45Z","njZEDkTA4mh0yr9ydy7qRZC0Ve+IWGQeNxfbphIpUYA=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",1.49,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.57,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",3,16344.8,100,34.9,0.383,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"3334efe3-ed33-4d2f-a298-e6b29b892902","GRSM_016.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mgDIL0BcS2yRYGrNGyARpIhjrXOu1tJWWs=","2016-06-07T18:40Z","njZEDkTA4mgDIL0BcS2yRYGrNGyARpIhRWQsajvnHH4=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",0.89,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.49,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",91,2817.7,100,173.9,0.551,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"fa0cf8b8-a91d-4eb4-954c-0128eb27f680","GRSM_016.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mijb1oR1IwLWxivLK0WHZulG6IAdSLWObY=","2016-06-07T18:55Z","njZEDkTA4mijb1oR1IwLWxivLK0WHZulr2RWCtEIOUQPR1vnvKuqwA==","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",1.4,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.41,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",4,11282,100,36.3,0.293,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"4e18e5fb-66d1-4a04-a516-0edabc02117a","GRSM_016.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mijQdJIkfYasnD2h9naC7vbsLiMy4Go8XA=","2016-06-07T19:52Z","njZEDkTA4mijQdJIkfYasnD2h9naC7vbDYZiqVV2++I=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",0.82,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.51,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",74,952.4,100,535.5,0.622,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"9b521351-0eda-42ba-81b6-f1c89106b564","GRSM_007.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mgzibdydw4wIWlntUakjAYfiR8XOwNE4WU=","2016-06-08T11:30Z","njZEDkTA4mgzibdydw4wIWlntUakjAYfsDMnOtWjZKk=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",1.47,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.73,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",3,9286.2,100,78.6,0.497,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"8167e794-528a-4789-aaa3-13617361f367","GRSM_007.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mgzibdydw4wIeucmC/7uRrENi3KhXAJaso=","2016-06-08T12:00Z","njZEDkTA4mgzibdydw4wIeucmC/7uRrETjstBOBgnYE=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",1.96,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.93,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",3,11766.5,100,79,0.474,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"ff49bb05-55db-4358-b348-651b9ba3fd7e","GRSM_007.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mhSgYo6Ispo/+wm2QqCMyjIwgQhpNfyK0k=","2016-06-08T12:35Z","njZEDkTA4mhSgYo6Ispo/+wm2QqCMyjI2r6Sa5xJo0LAnwZYbbFwcg==","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",3.36,"2016-06-09T19:16Z","2016-06-11T19:16Z",1.44,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",2,20983.8,100,68.6,0.429,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"09c1d342-2edf-43cd-9966-5f91081d2e79","GRSM_008.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mjRs6rw/tqfQrsycEHIOS06GZYymlMz4Ng=","2016-06-08T14:08Z","njZEDkTA4mjRs6rw/tqfQrsycEHIOS0691JKPKxnihA=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",2.27,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.66,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",2,13730.3,100,48.1,0.291,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
"cac7b4b5-8403-4257-9bee-77cf2392d1a7","GRSM_008.basePlot.cfc","D07","GRSM","distributed","njZEDkTA4mjRs6rw/tqfQjEUL/lUbiPpO270Dwr8qbI=","2016-06-08T14:30Z","njZEDkTA4mjRs6rw/tqfQjEUL/lUbiPptdleOWXfRJU=","OK","2016-06-09T19:10Z","C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",2.72,"2016-06-09T19:16Z","2016-06-11T19:16Z",0.78,"C/RpfPKb8HTaiQJE7Yod+06R2cjuJOBA",3,16703.6,100,46.7,0.287,"a/aqUH+4CfjbVMKT8GZX5jp1ciwPhaJJmObVM7eRPRo=",NA,NA
